,a0,a1,a2,a3,a4,a5,a6
5.34826,0.00041296080355355505,0.0,0.00017696914553565397,0.0,3.143240902535922e-05,0.0,8.743698535400521e-05
5.34858,0.00040709893969390125,0.0,0.00017973055188418791,0.0,2.0605957296570966e-05,0.0,3.621873533187695e-05
5.35205,0.000428918970656219,0.0,0.00019481887153956006,0.0,-4.0776509373939726e-05,0.0,5.175531029159711e-05
5.3536,0.00040162369128287744,0.0,0.00018107260088990712,0.0,-5.146767672860472e-07,0.0,8.134724101325381e-05
5.3579,0.0005193535711439906,0.0,0.0002530407782991577,0.0,-0.0001626678057510498,0.0,5.661371383331799e-05
5.35797,0.0005362917129039975,0.0,0.0002734707617708838,0.0,-0.00015600786134760988,0.0,6.253628271899187e-05
5.3598300000000005,0.0005039088518029637,0.0,0.0002503819202937247,0.0,-0.00017856442686408535,0.0,4.4249000859818614e-05
5.36189,0.000499271592400928,0.0,0.00024662877437831596,0.0,-0.00017165371673193868,0.0,5.7970394975219715e-05
5.36386,0.0004951682020633368,0.0,0.00025682672664941234,0.0,-0.00018615612317607685,0.0,5.0501163691040957e-05
5.36605,0.0004901029633371316,0.0,0.00025040705099065735,0.0,-0.00019122500156874817,0.0,3.591418763301503e-05
5.368040000000001,0.000496675253573577,0.0,0.00023474993689152006,0.0,-0.0001831637690887802,0.0,4.073964239196936e-05
5.36827,0.0004950293158320923,0.0,0.0002462501113703395,0.0,-0.0001672559413074994,0.0,7.874151295081413e-05
5.36965,0.000491319838163128,0.0,0.00023276804972310853,0.0,-0.00019675340827482555,0.0,4.184064400842748e-05
