Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0178,det_h0-4,0.000146548,0.000170742,12.011,13.9938,74.4918,0,0,0,13.3289,0.355952,-0.00246123,5.24728,81959
run0178,det_h0-5,0.000237844,0.00015958,19.4934,13.0791,74.4918,0,0,0,13.4413,0.409876,0.000576067,0.31382,81959
run0178,det_h0-6,0.000173991,0.00016621,14.2601,13.6224,74.4918,0,0,0,13.4652,0.355354,-0.00204737,4.64268,81959
run0178,det_h0-7,9.10578e-05,0.000122636,7.46301,10.0511,74.4918,0,0,0,7.40659,0.370404,-0.00128288,3.43164,81959
run0178,det_h1-0,0.000470101,0.000178902,38.529,14.6626,74.4918,0,0,0,14,0.362872,0.00164802,-1.4383,81959
run0178,det_h1-1,8.11709e-05,0.000123368,6.65269,10.1111,74.4918,0,0,0,7.65805,0.375605,-5.10165e-05,1.45863,81959
run0178,det_h1-2,6.89977e-09,0.00206212,0.000565498,169.009,74.4918,0,0,0,13.1729,0.187931,-0.00239808,5.10611,81959
run0178,det_h1-3,0.000248749,0.000161771,20.3872,13.2586,74.4918,0,0,0,14,0.347478,-0.00281136,5.82548,81959
run0178,det_h1-4,0.000129846,0.00010805,10.6421,8.85567,74.4918,0,0,0,7,0.388136,-0.000215516,1.65734,81959
run0179,det_h0-0,0.000309137,0.000133036,22.8851,9.84856,67.955,0,0,0,7,0.299362,-0.00182784,4.23651,74029
run0179,det_h0-1,0.000191536,0.000187588,14.1792,13.8869,67.955,0,0,0,14,0.272932,-0.00106147,2.95264,74029
run0179,det_h0-2,7.13538e-05,0.00022487,5.28225,16.6469,67.955,0,0,0,13.9611,0.207468,-0.000974645,2.7473,74029
run0179,det_h0-3,0.000124573,0.000123556,9.22203,9.1467,67.955,0,0,0,7,0.273047,-0.00156072,3.76008,74029
run0179,det_h0-4,5.60143e-13,0.000349763,4.14668e-08,25.8926,67.955,0,0,0,13.4028,0.317421,0.00222964,-2.32038,74029
run0179,det_h0-5,5.72651e-11,0.000431994,4.23928e-06,31.9801,67.955,0,0,0,13.9996,0.332397,0.000501254,0.509278,74029
run0179,det_h0-6,0.000177973,0.000175985,13.1752,13.028,67.955,0,0,0,14,0.366896,-0.00168037,3.94621,74029
run0179,det_h0-7,0.000107891,0.000110784,7.98706,8.20124,67.955,0,0,0,7,0.268292,-0.00119156,3.16798,74029
run0179,det_h1-0,0.000100799,0.000160446,7.46208,11.8777,67.955,0,0,0,13.0941,0.326175,-0.00419307,8.09489,74029
run0179,det_h1-1,0.000135032,0.000133409,9.99627,9.87616,67.955,0,0,0,7,0.264362,-0.00212378,4.7667,74029
run0179,det_h1-2,5.3618e-05,0.000134046,3.96929,9.92329,67.955,0,0,0,7,0.176918,-0.00102167,2.81069,74029
run0179,det_h1-3,9.4482e-14,0.000349351,6.99441e-09,25.8621,67.955,0,0,0,8.10603,0.236562,-0.000429702,1.98287,74029
run0179,det_h1-4,0.000199794,0.000116738,14.7906,8.642,67.955,0,0,0,7,0.371162,-0.00223477,4.90215,74029
run0180,det_h0-0,0.000247457,0.000131846,17.3517,9.24504,65.797,0,0,0,7,0.316633,-0.00347918,6.90874,70120
run0180,det_h0-1,0.000145711,0.000243422,10.2173,17.0687,65.797,0,0,0,10.0244,0.264629,-0.000511383,2.09396,70120
run0180,det_h0-2,4.58122e-05,0.00012346,3.21235,8.65699,65.797,0,0,0,7,0.232818,-0.00109539,2.95829,70120
run0180,det_h0-3,2.67026e-05,0.000146481,1.87239,10.2713,65.797,0,0,0,7,0.247941,0.00229743,-2.47315,70120
run0180,det_h0-4,5.5588e-05,0.000189508,3.89783,13.2883,65.797,0,0,0,14,0.2827,-0.00207821,4.61969,70120
run0180,det_h0-5,0.000237955,0.00140833,16.6854,98.7519,65.797,0,0,0,12.5938,0.292652,-0.00289757,5.937,70120
run0180,det_h0-6,0.000146182,0.000126969,10.2503,8.90304,65.797,0,0,0,7,0.337652,0.00202137,-1.95449,70120
run0180,det_h0-7,8.68611e-05,0.000176069,6.0907,12.346,65.797,0,0,0,14,0.295305,0.00182356,-1.69224,70120
run0180,det_h1-0,0.000156996,0.000125971,11.0085,8.83309,65.797,0,0,0,7,0.348922,-0.00267931,5.73342,70120
run0180,det_h1-1,0.000180622,0.000178781,12.6652,12.5362,65.797,0,0,0,13.4509,0.250968,0.000580496,0.239741,70120
run0180,det_h1-2,1.67871e-11,0.000470105,1.17711e-06,32.9638,65.797,0,0,0,10.9214,0.254185,-0.000703544,2.36169,70120
run0180,det_h1-3,1.86832e-13,0.000262983,1.31006e-08,18.4404,65.797,0,0,0,13.3462,0.214018,5.79935e-05,1.17948,70120
run0180,det_h1-4,2.0504e-13,0.000239416,1.43774e-08,16.7878,65.797,0,0,0,13.7447,0.30651,-0.00160412,3.90936,70120
run0181,det_h0-0,0.000122377,0.000129009,10.3214,10.8807,77.8421,0,0,0,8.84605,0.41307,0.000563844,0.359433,84341
run0181,det_h0-1,8.16341e-05,0.000120694,6.8851,10.1794,77.8421,0,0,0,7,0.443302,-0.0011186,3.20622,84341
run0181,det_h0-2,0.000181614,0.000120833,15.3175,10.1911,77.8421,0,0,0,7,0.315895,-0.0024024,5.12786,84341
run0181,det_h0-3,6.3924e-05,0.000120479,5.39142,10.1613,77.8421,0,0,0,7,0.279918,-0.000819695,2.68545,84341
run0181,det_h0-4,6.76149e-05,0.000154763,5.70271,13.0529,77.8421,0,0,0,13.9999,0.373454,-0.00195615,4.57887,84341
run0181,det_h0-5,3.53374e-12,0.000272875,2.98039e-07,23.0146,77.8421,0,0,0,12.8994,0.35793,-0.000379228,2.08054,84341
run0181,det_h0-6,0.000115552,9.32665e-05,9.74578,7.86619,77.8421,0,0,0,7,0.429195,-0.00222182,4.96225,84341
run0181,det_h0-7,4.64672e-12,0.169094,3.91909e-07,14261.6,77.8421,0,0,0,13.9902,0.381072,-0.00134442,3.56726,84341
run0181,det_h1-0,0.000160643,0.000148597,13.5488,12.5328,77.8421,0,0,0,13.7909,0.287106,-0.00065572,2.29598,84341
run0181,det_h1-1,0.000217663,0.000130404,18.3579,10.9984,77.8421,0,0,0,7,0.267992,0.000143012,0.920337,84341
run0181,det_h1-2,1.04979e-12,0.000187516,8.85403e-08,15.8153,77.8421,0,0,0,13.9886,0.243442,0.00102723,-0.465912,84341
run0181,det_h1-3,5.43115e-05,0.000145477,4.58069,12.2696,77.8421,0,0,0,14,0.262305,-0.000570404,2.17851,84341
run0181,det_h1-4,0.000111945,0.000148351,9.44155,12.512,77.8421,0,0,0,9.48887,0.258558,-0.00169771,4.14295,84341
run0183,det_h0-0,8.55552e-11,0.00221405,3.80396e-06,98.4409,42.8977,0,0,0,13.9951,0.0918847,-0.00133522,3.25235,44462
run0183,det_h0-1,3.36847e-10,0.0175243,1.49769e-05,779.167,42.8977,0,0,0,12.6903,0.240005,-0.00258663,5.41608,44462
run0183,det_h0-2,3.0958e-05,0.00110311,1.37645,49.0464,42.8977,0,0,0,14,0.0823353,3.21552e-05,0.990237,44462
run0183,det_h0-3,0.000148141,0.000218547,6.58666,9.71704,42.8977,0,0,0,7,0.12437,-0.000732465,2.25988,44462
run0183,det_h0-4,8.96179e-12,0.000808608,3.98459e-07,35.9523,42.8977,0,0,0,13.9998,0.13314,0.000281096,0.693871,44462
run0183,det_h0-5,5.36296e-05,0.000212916,2.38448,9.46668,42.8977,0,0,0,7.05331,0.28404,-0.0019728,4.45073,44462
run0183,det_h0-6,0.000153475,0.000302462,6.82383,13.4481,42.8977,0,0,0,14,0.209809,-0.000266943,1.5962,44462
run0183,det_h0-7,0.000317843,0.000403083,14.132,17.9219,42.8977,0,0,0,12.0536,0.263332,-0.000301533,1.6241,44462
run0183,det_h1-0,0.00019575,0.000213807,8.70345,9.50629,42.8977,0,0,0,7,0.26728,0.000209152,0.8141,44462
run0183,det_h1-1,0.000120095,0.00031684,5.33967,14.0873,42.8977,0,0,0,13.0391,0.154684,0.000659286,0.0689193,44462
run0183,det_h1-2,3.768e-12,0.000571146,1.67533e-07,25.3943,42.8977,0,0,0,13.8524,0.139671,1.40553e-05,1.08611,44462
run0183,det_h1-3,8.73697e-05,0.000216094,3.88463,9.60797,42.8977,0,0,0,7,0.171313,-0.00178598,4.02934,44462
run0183,det_h1-4,1.57986e-11,0.00154766,7.02438e-07,68.8119,42.8977,0,0,0,12.9587,0.25547,0.000505694,0.375974,44462
run0184,det_h0-0,0.000197596,0.000271019,11.4801,15.7459,50.5743,0,0,0,14,0.283359,9.72517e-05,1.07841,58099
