Run,Detector,Yield,Yield err,Area,Area err,Fit Status
run0368,det_h0-5,0.00547309,0.0021716,215.689,85.5804,0
run0368,det_h0-6,0.000602979,0.000533598,23.7628,21.0286,1
run0368,det_h0-7,0.0823803,0.00205339,3246.52,80.9222,1
run0368,det_h1-0,0.00241994,0.000208856,95.3674,8.23081,1
run0368,det_h1-1,0.0804223,0.00438546,3169.36,172.827,1
run0368,det_h1-2,2.53546e-12,0.00304014,9.99201e-08,119.809,0
run0368,det_h1-3,1.97853,2.5791,77971.9,101640,0
run0368,det_h1-4,0.00241994,0.000106662,95.3674,4.20343,1
run0369,det_h0-0,0.00302879,0.000163973,95.3674,5.16302,1
run0369,det_h0-1,42.0621,15.1817,1.32441e+06,478026,1
run0369,det_h0-2,0.00302879,0.00039147,95.3674,12.3262,1
run0369,det_h0-3,0.0349333,0.0257229,1099.95,809.935,0
run0369,det_h0-4,0.00302879,0.000307085,95.3674,9.66919,1
run0369,det_h0-5,0.010647,0.00336385,335.241,105.918,1
run0369,det_h0-6,0.00302879,0.00033652,95.3674,10.596,1
run0369,det_h0-7,0.00300563,1699.02,94.6383,5.34969e+07,1
run0369,det_h1-0,0.000822394,0.000737498,25.8947,23.2216,0
run0369,det_h1-1,0.00262125,0.00240871,82.5353,75.8431,0
run0369,det_h1-2,0.0071326,0.00373952,224.584,117.746,0
run0369,det_h1-3,0.0105933,0.00329219,333.551,103.661,0
run0369,det_h1-4,0.0130819,0.0368256,411.909,1159.53,0
run0370,det_h0-0,0.00238819,0.000167123,95.3674,6.67374,1
run0370,det_h0-1,0.0703549,0.00180193,2809.48,71.9566,0
run0370,det_h0-2,0.00238819,0.000192765,95.3674,7.69767,1
run0370,det_h0-3,306.183,1.47539,1.22268e+07,58916.6,1
run0370,det_h0-4,0.00880503,0.0036008,351.611,143.791,0
run0370,det_h0-5,0.00154665,0.000889984,61.7625,35.5397,1
run0370,det_h0-6,0.00238819,0.000232777,95.3674,9.29549,1
run0370,det_h0-7,0.0617748,0.00309962,2466.85,123.777,0
run0370,det_h1-0,0.00238819,0.000201108,95.3674,8.03086,1
run0370,det_h1-1,0.00238819,2000.05,95.3674,7.98681e+07,1
run0370,det_h1-2,0.0253306,0.00099732,1011.53,39.826,1
run0370,det_h1-3,0.0736945,0.00427083,2942.84,170.547,1
run0370,det_h1-4,0.00238819,0.000251309,95.3674,10.0355,1
run0371,det_h0-0,0.0169329,0.000940273,2377.75,132.035,1
run0371,det_h0-1,0.0154279,0.000656512,2166.41,92.1887,0
run0371,det_h0-2,0.0068562,0.000472911,962.761,66.4071,0
run0371,det_h0-3,0.0128341,0.000586153,1802.19,82.3087,0
run0371,det_h0-4,0.00942031,0.00291309,1322.82,409.062,1
run0371,det_h0-5,0.000424091,0.000255378,59.5517,35.8606,0
run0371,det_h0-6,0.0104201,0.00247581,1463.22,347.658,0
run0371,det_h0-7,0.00379585,0.00344822,533.021,484.205,0
run0371,det_h1-0,0.0141501,0.000386784,1986.98,54.313,1
run0371,det_h1-1,0.00927957,0.00401723,1303.06,564.108,0
run0371,det_h1-2,0.000679149,6.20205e-05,95.3674,8.70904,1
run0371,det_h1-3,0.000461538,0.000283119,64.8101,39.7561,0
run0371,det_h1-4,0.0170969,0.000622691,2400.78,87.4396,1
run0372,det_h0-0,0.00369732,0.000516665,1277.52,178.522,0
run0372,det_h0-1,0.00496028,0.000793572,1713.91,274.201,1
run0372,det_h0-2,0.00209722,0.000322879,724.645,111.563,0
run0372,det_h0-3,0.00456707,0.000318558,1578.05,110.071,0
run0372,det_h0-4,0.00419762,0.000502948,1450.39,173.782,1
run0372,det_h0-5,0.0107654,0.000225507,3719.73,77.9187,1
run0372,det_h0-6,0.00397939,0.000642408,1374.99,221.969,0
run0372,det_h0-7,0.000276006,2.84407e-05,95.3674,9.82703,1
run0372,det_h1-0,0.0022115,0.000622156,764.133,214.972,1
run0372,det_h1-1,0.0040502,0.000317701,1399.45,109.774,0
run0372,det_h1-2,0.00174604,0.000206629,603.304,71.3958,0
run0372,det_h1-3,0.00407975,0.00168432,1409.66,581.977,1
run0372,det_h1-4,0.00631954,0.000416315,2183.57,143.848,0
run0373,det_h0-0,0.0029018,0.000361184,1538.23,191.462,0
run0373,det_h0-1,0.00318748,0.000852913,1689.67,452.125,0
run0373,det_h0-2,0.00019155,0.000205777,101.54,109.081,1
run0373,det_h0-3,0.00236715,0.000391503,1254.82,207.534,1
run0373,det_h0-4,0.00258977,0.000420152,1372.82,222.72,1
run0373,det_h0-5,36.3137,0.397231,1.92497e+07,210570,1
run0373,det_h0-6,0.00281401,0.000580103,1491.69,307.51,0
run0373,det_h0-7,0.00276752,0.000451561,1467.05,239.37,0
run0373,det_h1-0,0.00216506,0.000500858,1147.69,265.503,0
run0373,det_h1-1,0.00227019,0.000298797,1203.42,158.391,0
run0373,det_h1-2,0.00128146,0.00049403,679.295,261.883,1
run0373,det_h1-3,0.000258754,9.62536e-05,137.164,51.0236,1
run0373,det_h1-4,0.00250366,0.000406927,1327.18,215.71,0
run0374,det_h0-0,0.0024388,0.000537151,1276.15,281.075,0
run0374,det_h0-1,0.00425205,3.22927e-05,2224.97,16.8978,1
run0374,det_h0-2,0.000831567,0.000336181,435.134,175.913,0
run0374,det_h0-3,0.00106592,0.000395179,557.764,206.785,1
run0374,det_h0-4,0.00237103,0.00106168,1240.69,555.546,0
run0374,det_h0-5,0.00286101,0.000544535,1497.08,284.939,0
run0374,det_h0-6,0.00193608,0.000413499,1013.09,216.372,1
run0374,det_h0-7,0.00192505,0.000649419,1007.32,339.821,0
run0374,det_h1-0,0.00208944,0.000389388,1093.34,203.755,1
run0374,det_h1-1,0.00185359,0.000270465,969.928,141.526,0
run0374,det_h1-2,0.00121356,0.000782474,635.019,409.445,0
run0374,det_h1-3,0.0037098,0.000853328,1941.22,446.521,1
run0374,det_h1-4,0.00265626,0.000450866,1389.94,235.924,0
run0375,det_h0-0,0.00329977,0.000319813,1416.85,137.321,1
run0375,det_h0-1,0.00269587,0.0004029,1157.55,172.997,0
run0375,det_h0-2,0.00479194,0.00105341,2057.55,452.31,0
run0375,det_h0-3,0.00158029,0.000636283,678.542,273.206,0
run0375,det_h0-4,0.00276106,0.00061262,1185.54,263.046,0
run0375,det_h0-5,0.0030496,0.00071972,1309.43,309.032,1
run0375,det_h0-6,0.00162408,0.00045337,697.346,194.667,0
run0375,det_h0-7,0.00212456,0.000805796,912.239,345.991,1
run0375,det_h1-0,0.000222106,2.35114e-05,95.3674,10.0953,1
run0375,det_h1-1,0.00260351,0.000440873,1117.89,189.301,1
run0375,det_h1-2,0.00119365,0.000272726,512.527,117.103,0
run0375,det_h1-3,0.00532873,0.00158775,2288.04,681.745,0
run0375,det_h1-4,0.00290365,0.000584444,1246.76,250.947,0
run0376,det_h0-0,0.001443,0.000377625,484.746,126.855,0
run0376,det_h0-1,0.00306334,0.000444044,1029.06,149.167,0
run0376,det_h0-2,0.00152378,0.000627769,511.882,210.886,0
run0376,det_h0-3,0.0021892,0.000762484,735.416,256.141,0
run0376,det_h0-4,0.00321411,0.00133137,1079.71,447.244,0
run0376,det_h0-5,0.00381849,0.000743572,1282.74,249.788,0
run0376,det_h0-6,0.00268434,0.000358465,901.747,120.419,1
run0376,det_h0-7,0.00326631,0.000965965,1097.25,324.496,0
run0376,det_h1-0,0.00235928,0.000417748,792.55,140.334,0
run0376,det_h1-1,0.00259976,0.000527935,873.334,177.349,0
run0376,det_h1-2,0.000811539,0.000249818,272.62,83.9213,0
run0376,det_h1-3,0.000254503,0.000107747,85.4949,36.1952,0
run0376,det_h1-4,0.00355757,0.000386678,1195.09,129.896,0
run0377,det_h0-0,0.000429444,1.65508e-05,95.3674,3.67546,1
run0377,det_h0-1,0.00290488,0.00154325,645.092,342.713,0
run0377,det_h0-2,0.000429444,2.11958e-05,95.3674,4.707,1
run0377,det_h0-3,0.0029636,0.000667313,658.132,148.192,0
run0377,det_h0-4,0.00188193,0.000481535,417.924,106.935,0
run0377,det_h0-5,0.00239037,0.000475259,530.835,105.542,1
run0377,det_h0-6,0.00316578,0.000516314,703.032,114.659,0
run0377,det_h0-7,0.00316869,0.000470942,703.677,104.583,0
run0377,det_h1-0,0.00212399,0.000344715,471.679,76.5517,0
run0377,det_h1-1,0.00109986,0.000357152,244.249,79.3134,1
run0377,det_h1-2,0.00247392,0.000537161,549.388,119.288,0
run0377,det_h1-3,0.000429444,1.36322e-05,95.3674,3.02732,1
run0377,det_h1-4,0.00251292,0.000571408,558.049,126.894,0
run0378,det_h0-0,0.0024447,0.00048513,451.409,89.5783,0
run0378,det_h0-1,0.00242976,0.000402382,448.65,74.299,0
run0378,det_h0-2,0.000557356,0.000766742,102.915,141.577,0
run0378,det_h0-3,0.00459278,0.000910983,848.047,168.211,0
run0378,det_h0-4,0.00275375,0.00249553,508.474,460.795,0
run0378,det_h0-5,0.000516482,4.1605e-05,95.3674,7.68228,1
run0378,det_h0-6,0.00322103,0.00118782,594.757,219.328,0
run0378,det_h0-7,0.00173904,0.000518999,321.111,95.8321,0
run0378,det_h1-0,0.000687605,0.000212507,126.965,39.239,1
run0378,det_h1-1,0.00143399,0.000353782,264.784,65.3251,0
run0378,det_h1-2,7.57421,31.0753,1.39856e+06,5.73798e+06,1
run0378,det_h1-3,0.00306922,0.00111605,566.725,206.076,0
run0378,det_h1-4,0.00322545,0.000690146,595.573,127.434,0
run0379,det_h0-0,0.00443561,0.000529202,588.583,70.2224,1
run0379,det_h0-1,0.00289228,0.000501911,383.791,66.6011,0
run0379,det_h0-2,0.00010298,0.000115705,13.6649,15.3535,0
run0379,det_h0-3,0.00706229,0.000916347,937.131,121.595,0
run0379,det_h0-4,0.000705888,0.00015291,93.6678,20.2903,0
run0379,det_h0-5,0.00181776,0.00064678,241.208,85.8245,1
run0379,det_h0-6,0.00169485,0.000833778,224.898,110.638,1
run0379,det_h0-7,0.00319265,0.000996127,423.649,132.181,0
run0379,det_h1-0,0.00144516,0.00054907,191.765,72.8589,0
run0379,det_h1-1,0.00232975,0.00121596,309.147,161.352,0
run0379,det_h1-2,46.294,46.2939,6.14299e+06,6.14297e+06,1
run0379,det_h1-3,0.000718696,6.75063e-05,95.3674,8.95775,1
run0379,det_h1-4,0.00213059,0.00113206,282.718,150.219,0
run0380,det_h0-0,0.00193072,0.000533291,198.438,54.8111,0
run0380,det_h0-1,0.00173571,0.000494863,178.395,50.8615,0
run0380,det_h0-2,0.000913275,0.000873444,93.8655,89.7717,0
run0380,det_h0-3,0.00119615,0.000263276,122.939,27.0592,0
run0380,det_h0-4,0.000845676,0.000204126,86.9177,20.9799,0
run0380,det_h0-5,0.00503144,0.00227559,517.126,233.883,0
run0380,det_h0-6,0.000403438,0.000211762,41.465,21.7647,0
run0380,det_h0-7,0.00205539,0.000777047,211.251,79.8641,0
run0380,det_h1-0,0.00133318,0.00042007,137.023,43.1743,0
run0380,det_h1-1,0.00319377,0.00129097,328.252,132.685,0
run0380,det_h1-2,0.00106122,0.0003727,109.071,38.3057,0
run0380,det_h1-3,0.000927888,5.64833e-05,95.3674,5.8053,1
run0380,det_h1-4,0.0032108,0.000637093,330.003,65.4798,0
run0381,det_h0-0,0.00373542,0.000984973,293.301,77.3391,0
run0381,det_h0-1,0.00288335,0.000568655,226.398,44.6503,0
run0381,det_h0-2,0.000549483,0.000285935,43.1448,22.4513,1
run0381,det_h0-3,0.00417059,0.00164028,327.47,128.793,0
run0381,det_h0-4,0.00121458,904.916,95.3674,7.10531e+07,1
run0381,det_h0-5,0.00333147,0.00423748,261.584,332.723,0
run0381,det_h0-6,0.00311913,0.000994476,244.911,78.0853,0
run0381,det_h0-7,0.00315227,0.00179098,247.513,140.626,0
run0381,det_h1-0,0.00222653,0.000732175,174.825,57.4897,0
run0381,det_h1-1,0.00121458,9.86922e-05,95.3674,7.74921,1
run0381,det_h1-2,0.000718891,0.000783755,56.4466,61.5397,0
run0381,det_h1-3,0.0235844,0.00600825,1851.82,471.762,1
run0381,det_h1-4,0.000954182,0.000639843,74.9215,50.2398,1
run0382,det_h0-0,0.00373948,0.000609269,262.171,42.7153,0
run0382,det_h0-1,0.00560205,0.00149671,392.754,104.933,1
run0382,det_h0-2,0.00403481,0.00147683,282.877,103.539,1
run0382,det_h0-3,0.00112856,0.000862978,79.122,60.5025,0
run0382,det_h0-4,0.00262005,0.000511511,183.689,35.8615,0
run0382,det_h0-5,86.1141,764.67,6.03737e+06,5.36102e+07,0
run0382,det_h0-6,0.00521975,0.00171713,365.951,120.386,0
run0382,det_h0-7,0.00298492,0.000962882,209.27,67.5067,0
run0382,det_h1-0,0.00136027,0.000126064,95.3674,8.83821,1
run0382,det_h1-1,0.0020325,0.000698542,142.497,48.9741,0
run0382,det_h1-2,0.00225636,0.000724409,158.191,50.7876,1
run0382,det_h1-3,0.00296183,0.000894564,207.651,62.717,0
run0382,det_h1-4,0.0129751,0.00197584,909.671,138.524,0
run0383,det_h0-0,0.00357955,0.000868227,212.085,51.4416,0
run0383,det_h0-1,0.00401462,0.000568995,237.862,33.7124,1
run0383,det_h0-2,0.00391012,0.00254908,231.67,151.03,0
run0383,det_h0-3,0.00527625,0.00340996,312.612,202.037,0
run0383,det_h0-4,0.00240481,0.000595562,142.482,35.2864,1
run0383,det_h0-5,0.00259509,0.00168604,153.756,99.8964,0
run0383,det_h0-6,0.0039069,0.000946638,231.48,56.0874,0
run0383,det_h0-7,0.00429518,0.00110842,254.485,65.673,0
run0383,det_h1-0,0.00939399,0.0154886,556.585,917.684,0
run0383,det_h1-1,0.00248429,0.000729792,147.192,43.2395,0
run0383,det_h1-2,102.522,102.521,6.07433e+06,6.07424e+06,1
run0383,det_h1-3,0.00528854,0.00156264,313.341,92.585,0
run0383,det_h1-4,0.00132697,0.000364162,78.6214,21.5762,0
run0384,det_h0-0,0.00996888,0.00150368,675.022,101.819,0
run0384,det_h0-1,0.00296488,0.00058271,200.761,39.457,0
run0384,det_h0-2,0.00302792,0.000641268,205.029,43.4222,0
run0384,det_h0-3,0.0034413,0.00103483,233.02,70.0714,0
run0384,det_h0-4,0.00515332,0.00134809,348.946,91.2831,1
run0384,det_h0-5,0.000994818,0.000285809,67.3621,19.353,0
run0384,det_h0-6,0.00458687,0.00189179,310.591,128.099,1
run0384,det_h0-7,0.00366886,0.00110521,248.43,74.8372,0
run0384,det_h1-0,0.000493019,0.000233339,33.3838,15.8001,1
run0384,det_h1-1,0.00334615,0.000786704,226.578,53.2701,0
run0384,det_h1-2,0.000510994,0.000240365,34.601,16.2758,0
run0384,det_h1-3,0.000324976,0.000327942,22.0051,22.2059,0
run0384,det_h1-4,0.00429827,0.00126291,291.049,85.5155,0
run0385,det_h0-0,0.00264828,0.000714115,156.302,42.147,1
run0385,det_h0-1,0.00454883,0.00114394,268.472,67.5152,0
run0385,det_h0-2,0.00234779,0.00145375,138.566,85.8001,0
run0385,det_h0-3,0.00161585,884.237,95.3674,5.21877e+07,1
run0385,det_h0-4,0.00331593,0.000701319,195.706,41.3919,1
run0385,det_h0-5,0.00495037,0.00133694,292.171,78.9063,0
run0385,det_h0-6,0.00161585,0.000380424,95.3674,22.4526,1
run0385,det_h0-7,0.00161585,8.42651e-05,95.3674,4.97332,1
run0385,det_h1-0,0.00196574,0.00070582,116.018,41.6575,1
run0385,det_h1-1,0.00249269,0.000751027,147.118,44.3256,0
run0385,det_h1-2,0.00161585,0.000173701,95.3674,10.2518,1
run0385,det_h1-3,0.00605169,0.00187024,357.17,110.382,0
run0385,det_h1-4,0.0334346,0.00745274,1973.31,439.861,0
run0386,det_h0-0,0.00501004,0.000685093,312.005,42.6648,1
run0386,det_h0-1,0.0070555,0.00206102,439.388,128.352,0
run0386,det_h0-2,0.00184741,0.000811612,115.049,50.544,0
run0386,det_h0-3,0.00423972,0.00109909,264.033,68.4468,0
run0386,det_h0-4,0.00919436,0.00157085,572.588,97.8261,0
run0386,det_h0-5,0.00242676,0.000860981,151.129,53.6185,0
run0386,det_h0-6,0.00552201,0.000738613,343.889,45.9979,1
run0386,det_h0-7,0.00153137,0.000134023,95.3674,8.34639,1
run0386,det_h1-0,0.00301456,0.000867761,187.735,54.0407,0
run0386,det_h1-1,0.00718727,0.00256597,447.595,159.799,0
run0386,det_h1-2,0.0024224,0.000952074,150.858,59.2914,0
run0386,det_h1-3,0.0022179,0.00074237,138.122,46.2318,0
run0386,det_h1-4,0.00458239,0.00093646,285.373,58.319,0
run0387,det_h0-0,0.000469092,0.000294228,30.3652,19.046,0
run0387,det_h0-1,0.00483469,0.000921955,312.959,59.68,0
run0387,det_h0-2,0.00115618,0.000314532,74.8417,20.3603,0
run0387,det_h0-3,0.00275254,0.00196352,178.178,127.103,0
run0387,det_h0-4,43.7097,33.5992,2.82941e+06,2.17494e+06,0
run0387,det_h0-5,0.00950486,0.00541716,615.268,350.664,1
run0387,det_h0-6,0.00368011,0.000855915,238.221,55.4051,0
run0387,det_h0-7,0.000484239,0.000249502,31.3458,16.1507,0
run0387,det_h1-0,0.00392421,0.00139512,254.022,90.309,0
run0387,det_h1-1,0.00690375,0.00136625,446.894,88.4401,1
run0387,det_h1-2,0.00118358,0.000512156,76.6154,33.1529,1
run0387,det_h1-3,0.000947687,0.000246706,61.3457,15.9698,0
run0387,det_h1-4,0.000326879,0.000240904,21.1595,15.5942,0
run0388,det_h0-0,0.00444373,0.00103049,255.448,59.2378,0
run0388,det_h0-1,0.00346853,0.000719893,199.389,41.3831,0
run0388,det_h0-2,426.11,304.354,2.44949e+07,1.74958e+07,1
run0388,det_h0-3,0.0116378,0.00203681,668.997,117.086,0
run0388,det_h0-4,0.0109865,0.00191872,631.558,110.298,0
run0388,det_h0-5,0.00225506,0.000972169,129.632,55.8852,0
run0388,det_h0-6,0.00374102,0.00217794,215.053,125.199,0
run0388,det_h0-7,0.00100234,0.000346759,57.6193,19.9335,0
run0388,det_h1-0,0.001659,1724.41,95.3674,9.91276e+07,1
run0388,det_h1-1,0.000965452,0.000325641,55.499,18.7195,0
run0388,det_h1-2,0.00343206,0.00391811,197.292,225.233,0
run0388,det_h1-3,1.51609e-10,0.00515848,8.71525e-06,296.535,0
run0388,det_h1-4,0.00475629,0.00115725,273.415,66.5248,0
run0389,det_h0-0,0.00166986,0.000173711,95.3674,9.9208,1
run0389,det_h0-1,0.00382424,0.00125794,218.406,71.8421,1
run0389,det_h0-2,0.00283042,0.000774257,161.648,44.2186,1
run0389,det_h0-3,0.00203929,0.000533207,116.466,30.452,0
run0389,det_h0-4,0.00218575,0.000743386,124.83,42.4555,0
run0389,det_h0-5,0.00496378,0.0019505,283.487,111.395,0
run0389,det_h0-6,0.00238013,0.00139889,135.932,79.8919,0
run0389,det_h0-7,168.086,1602.71,9.59954e+06,9.15325e+07,0
run0389,det_h1-0,0.00290342,0.000647762,165.817,36.9943,0
run0389,det_h1-1,0.00166986,1244.12,95.3674,7.10531e+07,1
run0389,det_h1-2,0.000127015,0.000336634,7.25396,19.2255,0
run0389,det_h1-3,0.00469288,0.00235022,268.015,134.224,0
run0389,det_h1-4,0.00447395,0.000876673,255.512,50.0677,0
run0390,det_h0-0,0.00533054,0.00150415,333.788,94.1869,0
run0390,det_h0-1,0.00400502,0.000684687,250.786,42.8737,0
run0390,det_h0-2,0.00158361,0.000571949,99.1624,35.8143,0
run0390,det_h0-3,0.001523,0.000145662,95.3674,9.12106,1
run0390,det_h0-4,0.00937936,0.00147443,587.317,92.3256,0
run0390,det_h0-5,0.00272274,0.000551815,170.493,34.5536,1
run0390,det_h0-6,419.742,1171.26,2.62834e+07,7.33422e+07,1
run0390,det_h0-7,0.00348225,0.000980129,218.052,61.3737,1
run0390,det_h1-0,0.00343402,0.000673153,215.032,42.1515,0
run0390,det_h1-1,0.001523,0.011742,95.3674,735.263,1
run0390,det_h1-2,0.00159821,0.000621671,100.077,38.9278,1
run0390,det_h1-3,0.00557463,0.00260122,349.072,162.883,0
run0390,det_h1-4,0.001523,0.000169454,95.3674,10.6109,1
run0391,det_h0-0,0.00390437,0.00102002,261.042,68.1973,1
run0391,det_h0-1,0.0037773,0.00119284,252.547,79.7518,0
run0391,det_h0-2,0.00113045,0.000280282,75.5806,18.7394,1
run0391,det_h0-3,0.00304662,0.000690716,203.694,46.1806,0
run0391,det_h0-4,0.00309162,0.00148205,206.703,99.0883,0
run0391,det_h0-5,0.00118183,0.000642121,79.0162,42.9316,0
run0391,det_h0-6,0.00244899,0.00143082,163.737,95.663,0
run0391,det_h0-7,0.000231679,0.000224364,15.4898,15.0007,0
run0391,det_h1-0,0.00174064,0.000717656,116.377,47.9818,0
run0391,det_h1-1,0.00493953,0.00109231,330.252,73.0305,0
run0391,det_h1-2,0.00735976,0.0142961,492.066,955.823,0
run0391,det_h1-3,0.0014264,0.000105998,95.3674,7.08692,1
run0391,det_h1-4,0.00140049,0.000330058,93.6356,22.0674,0
run0392,det_h0-0,0.00385193,0.00144847,218.913,82.3196,0
run0392,det_h0-1,0.00167806,9.69251e-05,95.3674,5.50845,1
run0392,det_h0-2,0.00131222,0.00122729,74.576,69.7496,1
run0392,det_h0-3,0.00326458,0.00111717,185.533,63.4911,0
run0392,det_h0-4,0.00563288,0.00236216,320.128,134.246,0
run0392,det_h0-5,0.00339492,0.00342375,192.94,194.578,0
run0392,det_h0-6,106.879,106.877,6.07414e+06,6.07404e+06,1
run0392,det_h0-7,0.00245941,0.000488394,139.773,27.7564,0
run0392,det_h1-0,0.00299591,0.000701445,170.264,39.8645,0
run0392,det_h1-1,0.00435467,0.0017881,247.485,101.621,0
run0392,det_h1-2,0.00537924,0.00115407,305.713,65.5878,0
run0392,det_h1-3,4.88379e-13,0.000704104,2.77556e-08,40.0156,1
run0392,det_h1-4,0.00344543,0.000719766,195.811,40.9058,0
run0393,det_h0-0,0.00354754,0.00327268,275.098,253.783,0
run0393,det_h0-1,0.00122982,0.000146482,95.3674,11.3591,1
run0393,det_h0-2,0.00239414,0.000753377,185.656,58.4214,0
run0393,det_h0-3,0.00733814,0.00376945,569.043,292.305,0
run0393,det_h0-4,0.00122982,810.927,95.3674,6.28841e+07,1
run0393,det_h0-5,0.0031217,0.00226601,242.076,175.72,0
run0393,det_h0-6,0.00122982,8.99426e-05,95.3674,6.97469,1
run0393,det_h0-7,0.00149686,0.000397188,116.075,30.8003,0
run0393,det_h1-0,0.00116113,0.000454071,90.0413,35.2114,0
run0393,det_h1-1,0.00328938,0.00573747,255.078,444.917,0
run0393,det_h1-2,1.08164,1.46823,83877.1,113855,0
run0393,det_h1-3,0.000323405,0.000237688,25.0788,18.4317,0
run0393,det_h1-4,0.0013598,0.000643085,105.447,49.8687,0
run0394,det_h0-0,0.000424869,0.00016979,48.7695,19.4897,0
run0394,det_h0-1,0.00128754,0.000520972,147.793,59.8008,0
run0394,det_h0-2,0.00184134,0.00127431,211.362,146.274,0
run0394,det_h0-3,0.000197481,0.000204742,22.6682,23.5017,0
run0394,det_h0-4,0.00372115,0.00220153,427.14,252.707,0
run0394,det_h0-5,0.00155464,0.000512799,178.453,58.8627,0
run0394,det_h0-6,0.000830821,6.87321e-05,95.3674,7.88955,1
run0394,det_h0-7,0.000830821,4.93997e-05,95.3674,5.67044,1
run0394,det_h1-0,0.000830821,662.074,95.3674,7.59974e+07,1
run0394,det_h1-1,0.0180317,0.011368,2069.81,1304.9,0
run0394,det_h1-2,0.000705283,0.000301897,80.9573,34.6539,0
run0394,det_h1-3,0.000830821,3.76465e-05,95.3674,4.32133,1
run0394,det_h1-4,73.9336,82.3327,8.48662e+06,9.45073e+06,0
run0395,det_h0-0,0.00246892,0.000433814,760.483,133.625,1
run0395,det_h0-1,0.000964858,0.000327206,297.199,100.787,1
run0395,det_h0-2,0.00379596,0.000758213,1169.24,233.547,0
run0395,det_h0-3,0.000437906,0.000148899,134.885,45.8644,0
run0395,det_h0-4,0.00212648,0.00081764,655.005,251.852,0
run0395,det_h0-5,0.000111691,0.000116376,34.4035,35.8465,1
run0395,det_h0-6,0.000698607,0.000255486,215.187,78.6955,1
run0395,det_h0-7,0.00220017,0.000193759,677.703,59.6822,1
run0395,det_h1-0,8.02318e-05,7.86569e-05,24.7132,24.2281,1
run0395,det_h1-1,0.00241407,0.000233017,743.59,71.7745,1
run0395,det_h1-2,0.000239938,0.000116213,73.9063,35.7963,0
run0395,det_h1-3,0.00268188,0.000418133,826.082,128.795,0
run0395,det_h1-4,0.00111323,0.00022612,342.902,69.6502,0
run0396,det_h0-0,0.00180369,0.00145494,710.738,573.315,0
run0396,det_h0-1,0.000790952,0.000274223,311.672,108.057,0
run0396,det_h0-2,0.000223394,6.6137e-05,88.0275,26.0611,0
run0396,det_h0-3,0.00107901,0.000473198,425.18,186.462,0
run0396,det_h0-4,0.0011396,0.0005347,449.057,210.697,0
run0396,det_h0-5,0.00169928,0.00104688,669.596,412.521,0
run0396,det_h0-6,0.000930974,0.000263085,366.847,103.668,1
run0396,det_h0-7,0.000627916,0.000308263,247.429,121.47,0
run0396,det_h1-0,0.000767123,0.000206115,302.282,81.2188,0
run0396,det_h1-1,0.000351882,0.000159081,138.658,62.6853,0
run0396,det_h1-2,8.04223e-05,6.02936e-05,31.6902,23.7585,0
run0396,det_h1-3,0.00102204,0.000909594,402.732,358.423,0
run0396,det_h1-4,0.000725169,0.000198144,285.75,78.078,0
run0397,det_h0-0,0.000699062,0.000250754,337.11,120.922,0
run0397,det_h0-1,0.000631028,0.000333259,304.302,160.708,1
run0397,det_h0-2,0.000670385,0.000939385,323.281,453.002,1
run0397,det_h0-3,0.000323812,9.06231e-05,156.152,43.7013,0
run0397,det_h0-4,0.000325328,0.000228196,156.883,110.043,1
run0397,det_h0-5,0.000654788,0.00063706,315.76,307.211,0
run0397,det_h0-6,0.00045985,0.000229834,221.754,110.833,0
run0397,det_h0-7,0.000715412,0.000451849,344.995,217.896,0
run0397,det_h1-0,0.000818986,0.000661111,394.941,318.809,1
run0397,det_h1-1,0.000151757,0.000108167,73.182,52.1615,0
run0397,det_h1-2,0.000132397,7.29606e-05,63.846,35.1839,0
run0397,det_h1-3,0.000784511,0.000332877,378.316,160.524,1
run0397,det_h1-4,0.000197762,8.41582e-06,95.3674,4.05838,1
run0398,det_h0-0,0.00105614,0.000313557,550.62,163.473,0
run0398,det_h0-1,0.000727911,0.000479902,379.497,250.197,1
run0398,det_h0-2,0.000977569,0.00258367,509.656,1347,1
run0398,det_h0-3,0.000972852,0.000659325,507.197,343.74,1
run0398,det_h0-4,0.000421821,0.00014542,219.917,75.815,1
run0398,det_h0-5,0.000495445,0.000169149,258.301,88.1861,1
run0398,det_h0-6,0.00086758,0.000504226,452.314,262.879,0
run0398,det_h0-7,0.00132933,0.00135326,693.049,705.524,1
run0398,det_h1-0,0.00247563,0.000673211,1290.67,350.979,1
run0398,det_h1-1,0.000627321,0.000270721,327.055,141.141,1
run0398,det_h1-2,0.000130094,0.000113131,67.8247,58.9808,0
run0398,det_h1-3,0.000339023,0.000741403,176.75,386.531,0
run0398,det_h1-4,0.000521891,0.000239812,272.089,125.026,0
run0399,det_h0-0,0.000754942,0.000258253,460.917,157.672,0
run0399,det_h0-1,0.000846157,0.000916744,516.606,559.702,1
run0399,det_h0-2,0.000154482,0.000127883,94.3164,78.0766,1
run0399,det_h0-3,0.000611587,0.000369379,373.394,225.518,0
run0399,det_h0-4,0.000754426,0.000255546,460.601,156.019,1
run0399,det_h0-5,9.11879e-05,0.000113718,55.6731,69.4284,1
run0399,det_h0-6,0.00100973,0.00105821,616.47,646.073,0
run0399,det_h0-7,0.000337892,0.000215288,206.294,131.44,1
run0399,det_h1-0,0.000890323,0.000467867,543.571,285.648,1
run0399,det_h1-1,0.000909746,0.000289835,555.429,176.954,0
