,a0,a1,a2,a3,a4
5.368040000000001,0.0004972054290148298,0.0,0.00023654320881624037,0.0,-0.00015677595391119854
5.36827,0.0004966592363381918,0.0,0.0002488235411982681,0.0,-0.00011307796962006537
5.36965,0.0004917095233073061,0.0,0.00023509563662825445,0.0,-0.0001709000402270825
5.3714900000000005,0.0005035390206892551,0.0,0.0002611119935312124,0.0,-0.00010746943371166524
5.373419999999999,0.00047675668008288736,0.0,0.00024099991220974043,0.0,-0.00012001053970202459
5.3748,0.00043706113140612007,0.0,0.0002081344166137488,0.0,-0.00011876102226492447
5.38009,0.00036890611707337227,0.0,0.00016317074745582892,0.0,-6.164047618966512e-05
5.3829199999999995,0.00035213161364671357,0.0,0.00015715486472191287,0.0,-4.961318020479851e-05
5.3833400000000005,0.0003639685084638744,0.0,0.00016668682085779977,0.0,-4.9585308803363957e-05
5.383859999999999,0.0003513170078058467,0.0,0.00015392121919566222,0.0,-4.6262544193061347e-05
5.38596,0.0003439998100485454,0.0,0.00014575891793106678,0.0,-4.983177462290797e-05
5.38986,0.0003407921325567854,0.0,0.00014261242124120738,0.0,-5.509629795826863e-05
5.39308,0.0003461461759790587,0.0,0.0001415724979908582,0.0,-1.4325392104288462e-05
5.40341,0.0003650209688703141,0.0,0.00013824760881139274,0.0,-2.9936899434054253e-05
5.41408,0.0003635290800177124,0.0,0.00014443042821947466,0.0,-1.5604810457882034e-05
5.42436,0.00034839417889160365,0.0,0.00015767765161849874,0.0,-2.0602161594759568e-06
5.43541,0.00036615679554004294,0.0,0.00018053094908684593,0.0,-3.66233827398839e-05
5.43926,0.00038673834308962547,0.0,0.00019439504824856856,0.0,-3.658518985464535e-05
5.4408199999999995,0.0003842192480601318,0.0,0.0001836673278795178,0.0,-4.393309356105924e-05
