Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,sig2,X2NDF,Linear,Offset,Q_int
run0212,det_h1-4,0.0416193,0.000268623,36502.3,235.596,891.842,1,1.00421,0,11.6208,11,32.8038,-0.256425,11,877052
run0213,det_h0-0,0.0229379,0.000205167,15116.7,135.21,698.898,1,1.00211,0,9.0103,11,5.27073,-0.0576284,11,659026
run0213,det_h0-1,0.0245449,0.000213357,16175.7,140.608,698.898,1,1.00204,0,13,11,22.4648,-0.150968,11,659026
run0213,det_h0-2,0.00916011,0.000143138,6036.75,94.3316,698.898,1,1.00231,0,9.67733,11,4.53549,-0.159451,11,659026
run0213,det_h0-3,0.0179172,0.000206194,11807.9,135.887,698.898,1,1.00228,0,10.5403,11,2.59736,-0.154129,11,659026
run0213,det_h0-4,0.0198305,0.000194451,13068.8,128.148,698.898,1,1.00242,0,13,11,14.3982,-0.181773,11,659026
run0213,det_h0-5,0.0218681,0.000196764,14411.7,129.673,698.898,1,0.998838,0,11.2137,6.83734,3.98231,-0.0391773,6.83734,659026
run0213,det_h0-6,0.0214195,0.000219058,14116,144.365,698.898,1,0.999231,0,10.2374,11,4.74845,-0.232282,11,659026
run0213,det_h0-7,0.0194854,0.000251828,12841.4,165.961,698.898,1,1.00233,0,12.4708,11.8194,9.61805,-0.201567,11.8194,659026
run0213,det_h1-0,0.0193481,0.000225038,12750.9,148.306,698.898,1,1.00353,0,11.1433,11,7.87396,-0.142255,11,659026
run0213,det_h1-1,0.0190778,0.000204897,12572.8,135.032,698.898,1,1.00872,0,12.5221,11,17.4438,-0.125264,11,659026
run0213,det_h1-2,0.0107126,0.000145671,7059.86,96.0009,698.898,1,1.00166,0,13,11,8.80945,-0.179235,11,659026
run0213,det_h1-3,0.0199569,0.000194143,13152.1,127.945,698.898,1,1.00763,0,13,11,15.7783,-0.235873,11,659026
run0213,det_h1-4,0.0259921,0.000256707,17129.4,169.177,698.898,1,1.004,0,11.9031,11,12.7119,-0.0580793,11,659026
run0214,det_h0-0,0.0169017,0.000159584,13096.6,123.657,799.826,1,1.00134,0,9.01934,6.83734,6.76291,0.0262947,6.83734,774873
run0214,det_h0-1,0.0194863,0.00017012,15099.4,131.822,799.826,1,1.00023,0,12.6051,6.83734,13.5732,-0.0633825,6.83734,774873
run0214,det_h0-2,0.00737852,0.000119138,5717.42,92.3172,799.826,1,1.00224,0,10.3614,11,4.20796,-0.0517222,11,774873
run0214,det_h0-3,0.013354,0.000164129,10347.6,127.179,799.826,1,1.00244,0,10.4987,11.7177,3.42988,-0.0902941,11.7177,774873
run0214,det_h0-4,0.015019,0.000211742,11637.8,164.073,799.826,1,1.00097,0,12.7616,11.7965,8.43294,-0.101476,11.7965,774873
run0214,det_h0-5,0.016117,0.000205766,12488.7,159.442,799.826,1,1.00271,0,12.6715,11,11.0244,-0.234923,11,774873
run0214,det_h0-6,0.0159202,0.000157854,12336.1,122.317,799.826,1,0.998564,0,10.1314,6.83734,3.85002,-0.104887,6.83734,774873
run0214,det_h0-7,0.0144134,0.000171278,11168.6,132.718,799.826,1,1.0035,0,13,11.783,9.01311,-0.147817,11.783,774873
run0214,det_h1-0,0.0142024,0.000183456,11005,142.155,799.826,1,1.00366,0,11.2965,11.7731,6.30137,-0.141902,11.7731,774873
run0214,det_h1-1,0.0151937,0.000175702,11773.2,136.147,799.826,1,1.00794,0,13,11.811,13.3835,-0.0928946,11.811,774873
run0214,det_h1-2,0.00770305,0.000120759,5968.89,93.5731,799.826,1,1.0019,0,13,11,8.9962,-0.229279,11,774873
run0214,det_h1-3,0.0147074,0.00016865,11396.4,130.682,799.826,1,1.01004,0,13,11,20.0036,-0.337107,11,774873
run0214,det_h1-4,0.0199894,0.000198151,15489.2,153.542,799.826,1,1.00478,0,13,11,14.3749,-0.137434,11,774873
run0215,det_h0-0,0.0144418,0.000161428,9390.38,104.964,608.726,1,1.00208,0,9.16673,7.38771,3.90891,-0.00736453,7.38771,650223
run0215,det_h0-1,0.0172725,0.000190879,11231,124.114,608.726,1,1.00038,0,13,11.7107,10.8929,-0.0491455,11.7107,650223
run0215,det_h0-2,0.00598233,0.000115669,3889.85,75.2109,608.726,1,1.00156,0,10.3095,11,3.25244,-0.0534531,11,650223
run0215,det_h0-3,0.0119219,0.000148485,7751.91,96.5485,608.726,1,1.00126,0,10.5644,6.83734,4.80676,-0.0734391,6.83734,650223
run0215,det_h0-4,0.0127602,0.000206274,8296.98,134.124,608.726,1,1.00027,0,12.2698,11,6.95098,-0.224529,11,650223
run0215,det_h0-5,0.0130832,0.000158609,8506.98,103.131,608.726,1,0.998442,0,11.1425,7.38648,2.78318,-0.0769027,7.38648,650223
run0215,det_h0-6,0.0133715,0.00015888,8694.43,103.307,608.726,1,0.998457,0,10.2976,7.37742,2.94782,-0.105396,7.37742,650223
run0215,det_h0-7,0.0120543,0.000200417,7837.99,130.316,608.726,1,1.00191,0,12.557,11.6141,6.31262,-0.16694,11.6141,650223
run0215,det_h1-0,0.0121796,0.000202599,7919.48,131.735,608.726,1,1.00353,0,11.4702,11.6167,6.49742,-0.194226,11.6167,650223
run0215,det_h1-1,0.012994,0.000213911,8449.02,139.09,608.726,1,1.0081,0,12.7427,11,10.1726,-0.0900726,11,650223
run0215,det_h1-2,0.00677096,0.00012258,4402.64,79.7045,608.726,1,1.00368,0,13,11,8.83954,-0.104608,11,650223
run0215,det_h1-3,0.0121316,0.000155025,7888.26,100.801,608.726,1,1.01194,0,13,11,16.5718,-0.180195,11,650223
run0215,det_h1-4,0.0169208,0.000174949,11002.3,113.756,608.726,1,1.00513,0,12.7495,7.4869,9.74836,-0.121365,7.4869,650223
run0216,det_h0-0,0.0156857,0.000520496,1519.19,50.4111,91.7338,1,0,0,9,11,1.85292,-0.0619354,11,96852
run0216,det_h0-1,0.0184436,0.000755537,1786.3,73.1753,91.7338,1,0,0,11.8619,11,2.10811,-0.046193,11,96852
run0216,det_h0-2,0.00675985,0.000331722,654.705,32.1279,91.7338,1,0,0,9,11,2.07733,-0.0310975,11,96852
run0216,det_h0-3,0.0115387,0.000522897,1117.54,50.6437,91.7338,0,0,0,9.28551,11,1.15904,-0.0513978,11,96852
run0216,det_h0-4,0.0148075,0.000665532,1434.13,64.4581,91.7338,1,0,0,12.8442,11,1.46284,-0.0445063,11,96852
run0216,det_h0-5,0.0143604,0.000720236,1390.84,69.7563,91.7338,1,0,0,11.7499,11,1.51755,-0.0685513,11,96852
run0216,det_h0-6,0.0131271,0.000571557,1271.38,55.3565,91.7338,1,0,0,9.62909,11,1.40212,-0.0782259,11,96852
run0216,det_h0-7,0.0134007,0.000700509,1297.88,67.8457,91.7338,1,0,0,11.2275,11,1.80959,-0.0618768,11,96852
run0216,det_h1-0,0.0142951,0.000490854,1384.51,47.5402,91.7338,1,0,0,11.1986,6.83734,1.81419,-0.0863578,6.83734,96852
run0216,det_h1-1,0.0146277,0.000552912,1416.72,53.5506,91.7338,1,0,0,13,11,1.8656,-0.0419259,11,96852
run0216,det_h1-2,0.00577673,0.000361761,559.488,35.0373,91.7338,1,0,0,13,11,2.62879,-0.0457172,11,96852
run0216,det_h1-3,0.0122336,0.000546195,1184.85,52.9001,91.7338,1,0,0,13,11,3.63355,-0.114139,11,96852
run0216,det_h1-4,0.0182546,0.000710612,1767.99,68.8242,91.7338,1,0,0,12.5702,11,2.70879,-0.0606641,11,96852
run0217,det_h0-0,0.0227621,0.000838799,1198.17,44.1536,51.8037,1,0,0,9,11,2.11002,-0.0889162,11,52639
run0217,det_h0-1,0.0226165,0.000927902,1190.51,48.8438,51.8037,1,0,0,10.6471,11,2.40486,-0.0865551,11,52639
run0217,det_h0-2,0.00801252,0.000525467,421.771,27.6601,51.8037,0,0,0,9,11,1.22099,-0.0379053,11,52639
run0217,det_h0-3,0.0174402,0.000834302,918.032,43.9168,51.8037,1,0,0,9.62684,11,1.41072,-0.0633544,11,52639
run0217,det_h0-4,0.0186536,0.000848875,981.908,44.6839,51.8037,1,0,0,10.4657,11,1.93684,-0.0808641,11,52639
run0217,det_h0-5,0.0206924,0.00100888,1089.23,53.1062,51.8037,1,0,0,10.4325,11,1.84192,-0.0953972,11,52639
run0217,det_h0-6,0.0196888,0.000834687,1036.4,43.9371,51.8037,1,0,0,9,11,1.73156,-0.105798,11,52639
run0217,det_h0-7,0.0180457,0.000933919,949.906,49.1606,51.8037,1,0,0,12.2808,11,1.62444,-0.0783415,11,52639
run0217,det_h1-0,0.0176113,0.000886629,927.043,46.6713,51.8037,1,0,0,9.73077,11,1.56396,-0.10639,11,52639
run0217,det_h1-1,0.0165417,0.00115252,870.737,60.6674,51.8037,1,0,0,9.48843,11,2.08573,-0.0866037,11,52639
run0217,det_h1-2,0.0074012,0.00058482,389.592,30.7843,51.8037,1,0,0,9.93333,11,1.93425,-0.0674485,11,52639
run0217,det_h1-3,0.0145555,0.000914572,766.189,48.1422,51.8037,1,0,0,12.9087,11,3.04242,-0.109645,11,52639
run0217,det_h1-4,0.0227594,0.000925629,1198.03,48.7242,51.8037,1,0,0,9.59654,11,2.47575,-0.119379,11,52639
run0218,det_h0-0,0.0284148,0.000511429,4074.86,73.342,131.709,1,0,0,9,11,2.40456,-0.067405,11,143406
run0218,det_h0-1,0.0299297,0.000547827,4292.1,78.5617,131.709,1,0,0,11.4469,11,4.7534,-0.0757316,11,143406
run0218,det_h0-2,0.011872,0.000342265,1702.52,49.0829,131.709,1,0,0,9.0744,11,1.92603,-0.0494098,11,143406
run0218,det_h0-3,0.0217865,0.000527882,3124.31,75.7014,131.709,1,0,0,9.79954,11,1.60259,-0.0911428,11,143406
run0218,det_h0-4,0.0231033,0.000526555,3313.15,75.5112,131.709,1,0,0,11.2823,11,3.09228,-0.0933426,11,143406
run0218,det_h0-5,0.023754,0.000550536,3406.47,78.9502,131.709,1,0,0,10.6726,11,1.88226,-0.0929476,11,143406
run0218,det_h0-6,0.0263548,0.00055784,3779.44,79.9976,131.709,0,0,0,10.22,11,1.38923,-0.0960901,11,143406
run0218,det_h0-7,0.021959,0.000585926,3149.06,84.0253,131.709,1,0,0,11.3471,11,2.82337,-0.0740017,11,143406
run0218,det_h1-0,0.0232024,0.000588413,3327.36,84.382,131.709,1,0,0,10.9109,11,2.72297,-0.077195,11,143406
run0218,det_h1-1,0.022794,0.000525203,3268.8,75.3173,131.709,1,0,0,10.9108,11,3.81454,-0.0956058,11,143406
run0218,det_h1-2,0.0109162,0.000355785,1565.45,51.0217,131.709,1,0,0,12.2221,11,4.25007,-0.0639229,11,143406
run0218,det_h1-3,0.0191592,0.000460229,2747.54,65.9997,131.709,1,0,0,13,11,8.84851,-0.151816,11,143406
run0218,det_h1-4,0.0308528,0.000591429,4424.47,84.8144,131.709,1,0,0,11.5293,11,4.34778,-0.0862074,11,143406
run0219,det_h0-0,0.00915699,0.000220477,2718.76,65.461,277.758,1,0,0,9.19995,11,3.20596,-0.042943,11,296906
run0219,det_h0-1,0.0104655,0.000324811,3107.28,96.4383,277.758,1,0,0,12.7318,11,4.01695,-0.0974372,11,296906
run0219,det_h0-2,0.00375885,0.000139353,1116.03,41.3747,277.758,1,0,0,9.30198,11,2.88005,-0.0149336,11,296906
run0219,det_h0-3,0.00733982,0.000218997,2179.24,65.0215,277.758,1,0,0,10.0186,11,1.86956,-0.0313222,11,296906
run0219,det_h0-4,0.007904,0.00026924,2346.74,79.9391,277.758,1,0,0,10.4256,11,2.41737,-0.0878835,11,296906
run0219,det_h0-5,0.00711434,0.000223723,2112.29,66.4246,277.758,1,0,0,9.55795,11,1.98977,-0.0914441,11,296906
run0219,det_h0-6,0.00877857,0.000219094,2606.41,65.0502,277.758,1,0,0,9.55446,11,3.30816,-0.0583877,11,296906
run0219,det_h0-7,0.00850053,0.000293594,2523.86,87.1697,277.758,1,0,0,12.9542,11,2.79696,-0.0431855,11,296906
run0219,det_h1-0,0.00747061,0.000234325,2218.07,69.5726,277.758,1,0,0,10.1402,11,3.67073,-0.0719231,11,296906
run0219,det_h1-1,0.00873071,0.000240989,2592.2,71.5512,277.758,1,0,0,13,11,3.65382,-0.0692393,11,296906
run0219,det_h1-2,0.00510074,0.000159254,1514.44,47.2834,277.758,1,0,0,13,11,4.55826,-0.0237341,11,296906
run0219,det_h1-3,0.00893645,0.000226664,2653.28,67.2979,277.758,1,0,0,13,11,5.88119,-0.1397,11,296906
run0219,det_h1-4,0.0115311,0.000264027,3423.65,78.3913,277.758,1,0,0,13,11,3.91329,-0.0373861,11,296906
run0220,det_h0-0,0.00461545,0.000138486,1731.8,51.9625,339.663,1,0,0,9.93265,6.83734,2.79173,-0.0590864,6.83734,375218
run0220,det_h0-1,0.00587827,0.000237611,2205.63,89.1559,339.663,1,0,0,12.1848,11,3.15561,-0.0680151,11,375218
run0220,det_h0-2,0.00219116,9.85465e-05,822.162,36.9764,339.663,1,0,0,9.66065,11,2.96552,-0.0213039,11,375218
run0220,det_h0-3,0.00376875,0.000141074,1414.1,52.9335,339.663,1,0,0,10.3257,11,3.2213,-0.0385239,11,375218
run0220,det_h0-4,0.0052833,0.000165331,1982.39,62.0353,339.663,1,0,0,13,11,1.98269,-0.0268619,11,375218
run0220,det_h0-5,0.00426756,0.000162302,1601.26,60.8986,339.663,1,0,0,10.5991,11,2.68764,-0.0457683,11,375218
run0220,det_h0-6,0.0047092,0.000181639,1766.98,68.1542,339.663,1,0,0,11.8489,11,3.19093,-0.0302894,11,375218
run0220,det_h0-7,0.00463318,0.000156382,1738.45,58.6775,339.663,1,0,0,13,11,2.77654,-0.0525132,11,375218
run0220,det_h1-0,0.00440589,0.000205965,1653.17,77.2817,339.663,1,0,0,10.7256,11,3.07892,-0.040622,11,375218
run0220,det_h1-1,0.0049084,0.000234541,1841.72,88.0041,339.663,1,0,0,12.6504,11,3.29969,-0.0166349,11,375218
run0220,det_h1-2,0.00284248,0.00011343,1066.55,42.5608,339.663,1,0,0,13,11,3.93479,-0.0396081,11,375218
run0220,det_h1-3,0.00510443,0.000159178,1915.27,59.7265,339.663,1,0,0,13,11,5.51402,-0.109593,11,375218
run0220,det_h1-4,0.00614849,0.00017881,2307.02,67.0926,339.663,1,0,0,13,11,4.27751,-0.0169158,11,375218
run0221,det_h0-0,0.00388893,0.00012361,2014.52,64.0318,474.56,1,0,0,10.1276,11,2.39704,-0.0508406,11,518014
run0221,det_h0-1,0.00479732,0.000173156,2485.08,89.6971,474.56,1,0,0,12.1594,11,4.0227,-0.0990828,11,518014
run0221,det_h0-2,0.0020996,9.63843e-05,1087.62,49.9284,474.56,1,0,0,11.2364,11,3.78954,-0.0299162,11,518014
run0221,det_h0-3,0.00303692,0.000112818,1573.17,58.4415,474.56,1,0,0,10.016,11,2.91657,-0.0674897,11,518014
run0221,det_h0-4,0.00337205,0.000128899,1746.77,66.7715,474.56,1,0,0,10.1163,11,2.47645,-0.0992058,11,518014
run0221,det_h0-5,0.00371952,0.000133582,1926.76,69.1973,474.56,1,0,0,13,11,2.05246,-0.0624079,11,518014
run0221,det_h0-6,0.00370555,0.000126208,1919.53,65.3773,474.56,1,0,0,11.1552,11,2.84217,-0.0759772,11,518014
run0221,det_h0-7,0.00355845,0.000126668,1843.33,65.6159,474.56,1,0,0,13,11,2.68256,-0.113615,11,518014
run0221,det_h1-0,0.00301177,0.000130837,1560.14,67.7754,474.56,1,0,0,9.7247,11,2.08385,-0.100606,11,518014
run0221,det_h1-1,0.00343295,0.000132548,1778.32,68.6617,474.56,1,0,0,13,11,2.88216,-0.0575663,11,518014
run0221,det_h1-2,0.0021578,9.7036e-05,1117.77,50.266,474.56,1,0,0,13,11,3.53547,-0.0819595,11,518014
run0221,det_h1-3,0.00436821,0.00013077,2262.79,67.7406,474.56,1,0,0,13,11,4.29964,-0.134522,11,518014
run0221,det_h1-4,0.0051333,0.000184923,2659.12,95.7928,474.56,1,0,0,12.078,11,2.85353,-0.0935057,11,518014
run0222,det_h0-0,0.0049026,0.000174668,1455.65,51.8615,280.408,1,0,0,10.6365,11,3.58213,-0.0418254,11,296914
run0222,det_h0-1,0.00559028,0.000190989,1659.83,56.7074,280.408,1,0,0,13,11,4.35886,-0.0433135,11,296914
run0222,det_h0-2,0.00166842,9.0567e-05,495.378,26.8906,280.408,1,0,0,9,6.83734,3.07163,-0.0129029,6.83734,296914
run0222,det_h0-3,0.00302854,0.000145815,899.215,43.2944,280.408,1,0,0,9.32441,11,2.61841,-0.0852754,11,296914
run0222,det_h0-4,0.00334092,0.000193838,991.967,57.5533,280.408,1,0,0,10.7034,11,2.14956,-0.0989144,11,296914
run0222,det_h0-5,0.00388416,0.000193961,1153.26,57.5898,280.408,1,0,0,11.6469,11,2.07547,-0.0390905,11,296914
run0222,det_h0-6,0.00317975,0.000149078,944.113,44.2634,280.408,1,0,0,9.37277,11,2.06345,-0.0673119,11,296914
run0222,det_h0-7,0.00362628,0.00026573,1076.69,78.899,280.408,1,0,0,11.5612,11,3.35055,-0.0810238,11,296914
run0222,det_h1-0,0.00373666,0.00016648,1109.47,49.4303,280.408,1,0,0,9.10076,11,3.21558,-0.0696098,11,296914
run0222,det_h1-1,0.00365618,0.000184,1085.57,54.6321,280.408,1,0,0,10.731,11,3.31017,-0.093378,11,296914
run0222,det_h1-2,0.00236251,0.000122953,701.462,36.5064,280.408,1,0,0,13,11,3.08169,-0.026474,11,296914
run0222,det_h1-3,0.00456143,0.00016382,1354.35,48.6404,280.408,1,0,0,13,11,3.02231,-0.0999041,11,296914
run0222,det_h1-4,0.00557701,0.000208065,1655.89,61.7774,280.408,1,0,0,13,11,2.6861,-0.0551618,11,296914
run0223,det_h0-0,0.0110257,0.000349548,1783.38,56.5387,162.45,1,0,0,9.23207,11,1.85594,-0.0571296,11,161748
run0223,det_h0-1,0.0132099,0.000476049,2136.68,77,162.45,1,0,0,11.8584,11,2.93018,-0.0563706,11,161748
run0223,det_h0-2,0.00481153,0.000257959,778.255,41.7244,162.45,1,0,0,11.455,11,2.08463,-0.00880912,11,161748
run0223,det_h0-3,0.00827148,0.000351765,1337.9,56.8972,162.45,1,0,0,10.1535,11,1.70621,-0.0574017,11,161748
run0223,det_h0-4,0.009763,0.000408909,1579.15,66.1402,162.45,1,0,0,11.1643,11,1.73156,-0.0862621,11,161748
run0223,det_h0-5,0.0095838,0.000388186,1550.16,62.7884,162.45,1,0,0,10.6518,11,2.01862,-0.0930792,11,161748
run0223,det_h0-6,0.00985689,0.00034037,1594.33,55.0542,162.45,1,0,0,10.0963,11,1.68541,-0.0704462,11,161748
run0223,det_h0-7,0.0087739,0.000427785,1419.16,69.1934,162.45,1,0,0,11.4191,11,1.57751,-0.0799914,11,161748
run0223,det_h1-0,0.00931458,0.000362999,1506.61,58.7144,162.45,1,0,0,9.64026,11,2.14296,-0.102234,11,161748
run0223,det_h1-1,0.0100235,0.000531077,1621.28,85.9007,162.45,1,0,0,11.8843,11,2.51973,-0.038391,11,161748
run0223,det_h1-2,0.00474341,0.000224999,767.237,36.3931,162.45,1,0,0,13,11,3.3723,-0.0398014,11,161748
run0223,det_h1-3,0.00974973,0.000320617,1577,51.8591,162.45,1,0,0,13,11,3.8713,-0.0872537,11,161748
run0223,det_h1-4,0.0131752,0.000565188,2131.06,91.418,162.45,1,0,0,12.2434,11,2.75455,-0.0682521,11,161748
run0224,det_h0-0,0.0177106,0.000559393,1500.32,47.3879,90.0066,1,0,0,9,11,2.13901,-0.0466179,11,84713
run0224,det_h0-1,0.0163697,0.000602571,1386.73,51.0456,90.0066,1,0,0,11.7092,11,2.34209,-0.0796768,11,84713
run0224,det_h0-2,0.00737428,0.000423372,624.697,35.8651,90.0066,1,0,0,10.1599,11,1.83493,-0.0266659,11,84713
run0224,det_h0-3,0.013388,0.000627956,1134.14,53.1961,90.0066,1,0,0,10.9582,11,1.84794,-0.0768997,11,84713
run0224,det_h0-4,0.013583,0.000770123,1150.66,65.2395,90.0066,1,0,0,11.8906,11,2.14888,-0.0690638,11,84713
run0224,det_h0-5,0.0122715,0.000545818,1039.56,46.2379,90.0066,0,0,0,9.09018,11,1.04556,-0.076342,11,84713
run0224,det_h0-6,0.0145422,0.000527381,1231.91,44.676,90.0066,1,0,0,9,11,1.94576,-0.0807052,11,84713
run0224,det_h0-7,0.014053,0.000780899,1190.48,66.1523,90.0066,1,0,0,12.3693,11,1.74971,-0.0750212,11,84713
run0224,det_h1-0,0.0128454,0.000577859,1088.17,48.9522,90.0066,1,0,0,9.71324,11,1.6175,-0.0631522,11,84713
run0224,det_h1-1,0.0128287,0.000719887,1086.76,60.9837,90.0066,1,0,0,11.5384,11,1.91381,-0.0681709,11,84713
run0224,det_h1-2,0.00597635,0.000374117,506.274,31.6926,90.0066,1,0,0,9.20462,11,2.94981,-0.0420226,11,84713
run0224,det_h1-3,0.0120257,0.000507204,1018.73,42.9667,90.0066,1,0,0,13,11,3.37685,-0.116906,11,84713
run0224,det_h1-4,0.0182659,0.000678489,1547.36,57.4768,90.0066,1,0,0,11.7925,11,2.91624,-0.0741265,11,84713
run0225,det_h0-0,0.00832494,0.00091679,271.818,29.9341,40.5067,1,0,0,9,11,1.43322,-0.0932818,11,32651
run0225,det_h0-1,0.0120448,0.000905473,393.274,29.5646,40.5067,1,0,0,9,11,1.7254,-0.0963179,11,32651
run0225,det_h0-2,0.00363249,0.000812569,118.604,26.5312,40.5067,0,0,0,11.2478,11,1.21386,-0.0352058,11,32651
run0225,det_h0-3,0.00735501,0.00087681,240.148,28.6287,40.5067,1,0,0,9,11,1.79705,-0.100801,11,32651
run0225,det_h0-4,0.00697612,0.000896984,227.777,29.2874,40.5067,1,0,0,9,11,1.48828,-0.10535,11,32651
run0225,det_h0-5,0.00804025,0.00119656,262.522,39.0688,40.5067,1,0,0,9.65261,11,1.46689,-0.109934,11,32651
run0225,det_h0-6,0.0073596,0.000979812,240.298,31.9919,40.5067,0,0,0,9.25856,11,1.39951,-0.0998279,11,32651
run0225,det_h0-7,0.00699423,0.000818897,228.369,26.7378,40.5067,1,0,0,9,11,1.52308,-0.0914046,11,32651
run0225,det_h1-0,0.00799311,0.00087603,260.983,28.6033,40.5067,0,0,0,9,11,1.33922,-0.0877636,11,32651
run0225,det_h1-1,0.00728519,0.000848066,237.869,27.6902,40.5067,1,0,0,9,11,2.16624,-0.0857028,11,32651
run0225,det_h1-2,0.00439956,0.000656701,143.65,21.4419,40.5067,1,0,0,12.9993,11,1.64914,-0.0234449,11,32651
run0225,det_h1-3,0.010172,0.000880907,332.127,28.7625,40.5067,1,0,0,13,11,1.90189,-0.0488528,11,32651
run0225,det_h1-4,0.00929643,0.000926237,303.538,30.2426,40.5067,1,0,0,9,11,1.65351,-0.114923,11,32651
run0226,det_h0-0,0.0174368,0.00119641,495.468,33.996,30.872,1,0,0,9,11,1.53985,-0.0941117,11,28415
run0226,det_h0-1,0.0173447,0.00146358,492.85,41.5876,30.872,1,0,0,11.6009,11,1.62095,-0.10298,11,28415
run0226,det_h0-2,0.00497388,0.000673113,141.333,19.1265,30.872,1,0,0,9,11,1.50313,-0.0351898,11,28415
run0226,det_h0-3,0.0125637,0.000992762,356.998,28.2093,30.872,1,0,0,10.8313,6.83734,1.84306,-0.0720053,6.83734,28415
run0226,det_h0-4,0.0126,0.00105455,358.03,29.9651,30.872,1,0,0,9,11,1.47779,-0.0907052,11,28415
run0226,det_h0-5,0.0115647,0.00104775,328.612,29.7719,30.872,1,0,0,9,11,1.61535,-0.106647,11,28415
run0226,det_h0-6,0.0126293,0.00104144,358.861,29.5925,30.872,1,0,0,9,11,1.4237,-0.0917312,11,28415
run0226,det_h0-7,0.0106629,0.0010258,302.985,29.1481,30.872,0,0,0,9,11,1.25229,-0.0932329,11,28415
run0226,det_h1-0,0.0126801,0.00106641,360.305,30.302,30.872,0,0,0,9,11,1.26217,-0.0842937,11,28415
run0226,det_h1-1,0.0138207,0.00109003,392.715,30.9731,30.872,1,0,0,9,11,1.57593,-0.0840248,11,28415
run0226,det_h1-2,0.00559332,0.000930208,158.934,26.4319,30.872,1,0,0,11.5784,11,1.75034,-0.0438183,11,28415
run0226,det_h1-3,0.0084586,0.000905959,240.351,25.7428,30.872,1,0,0,9,11,2.56015,-0.0968439,11,28415
run0226,det_h1-4,0.0193512,0.00151637,549.865,43.0875,30.872,1,0,0,10.7401,11,1.66237,-0.112426,11,28415
run0227,det_h0-0,0.0324622,0.00103342,1405.09,44.7304,46.8032,1,0,0,9,11,1.86205,-0.0831704,11,43284
run0227,det_h0-1,0.0332321,0.00111366,1438.42,48.2037,46.8032,1,0,0,10.0674,11,2.28422,-0.0898494,11,43284
run0227,det_h0-2,0.0108152,0.000670855,468.126,29.0373,46.8032,1,0,0,9.42792,11,1.43704,-0.0302221,11,43284
run0227,det_h0-3,0.0247016,0.000947201,1069.19,40.9986,46.8032,1,0,0,9.37657,11,1.5369,-0.0597351,11,43284
run0227,det_h0-4,0.0243432,0.000964281,1053.67,41.7379,46.8032,1,0,0,10.2246,11,2.30291,-0.0785433,11,43284
run0227,det_h0-5,0.0315244,0.00109501,1364.5,47.3966,46.8032,0,0,0,10.8756,11,1.23243,-0.0698095,11,43284
run0227,det_h0-6,0.0273203,0.000932021,1182.53,40.3416,46.8032,0,0,0,9,11,1.30864,-0.0725714,11,43284
run0227,det_h0-7,0.022642,0.000934575,980.036,40.4521,46.8032,1,0,0,9.77715,11,1.79873,-0.0627351,11,43284
run0227,det_h1-0,0.0257841,0.000963887,1116.04,41.7209,46.8032,1,0,0,9.04262,11,2.01057,-0.0775061,11,43284
run0227,det_h1-1,0.0241344,0.000979211,1044.64,42.3842,46.8032,1,0,0,9.93283,11,2.44495,-0.084225,11,43284
run0227,det_h1-2,0.0115738,0.000737709,500.958,31.931,46.8032,1,0,0,10.9283,11,2.71559,-0.0457679,11,43284
run0227,det_h1-3,0.0130983,0.000849275,566.948,36.76,46.8032,1,0,0,9.86258,11,5.40511,-0.10469,11,43284
run0227,det_h1-4,0.0315742,0.00106518,1366.66,46.105,46.8032,1,0,0,9.11544,11,2.432,-0.0957361,11,43284
run0228,det_h0-0,0.113519,0.00308206,2369.71,64.338,25.5885,1,0,0,9.29999,11,2.54637,-0.161843,11,20875
run0228,det_h0-1,0.102766,0.0026534,2145.25,55.3898,25.5885,1,0,0,9,11,3.19611,-0.188068,11,20875
run0228,det_h0-2,0.0484869,0.00201948,1012.16,42.1567,25.5885,1,0,0,9.53171,11,1.48947,-0.0934405,11,20875
run0228,det_h0-3,0.0827633,0.00255437,1727.68,53.3225,25.5885,1,0,0,9.83042,11,1.42293,-0.123769,11,20875
run0228,det_h0-4,0.0853911,0.00259529,1782.54,54.1767,25.5885,1,0,0,9.40191,11,1.95358,-0.141019,11,20875
run0228,det_h0-5,0.0932056,0.00265647,1945.67,55.4538,25.5885,0,0,0,9.85888,11,1.36031,-0.143593,11,20875
run0228,det_h0-6,0.101363,0.00275103,2115.96,57.4278,25.5885,1,0,0,9.43142,11,1.59062,-0.145418,11,20875
run0228,det_h0-7,0.0820009,0.00250623,1711.77,52.3175,25.5885,1,0,0,9.90051,11,1.69732,-0.128164,11,20875
run0228,det_h1-0,0.0883185,0.00253238,1843.65,52.8634,25.5885,1,0,0,9.10433,11,2.05621,-0.140891,11,20875
run0228,det_h1-1,0.0745231,0.00224588,1555.67,46.8827,25.5885,1,0,0,9,11,3.55134,-0.143162,11,20875
run0228,det_h1-2,0.0390162,0.00190004,814.463,39.6633,25.5885,1,0,0,9.8697,11,2.65966,-0.0985965,11,20875
