,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
77,run0173,det_h1-4,0.0567227,0.0006488269999999999,11644.7,133.19799999999998,189.25799999999998,1,0.0,0.0,9.91126,1.2921799999999999,-0.134667,147.028,205291.0,5359.8,173
78,run0174,det_h0-0,0.0628993,0.00076346,9521.07,115.565,139.253,1,0.0,0.0,9.5462,1.34998,-0.137553,144.63299999999998,151370.0,5354.4,174
79,run0174,det_h0-1,0.0631832,0.0007891310000000001,9564.05,119.45100000000001,139.253,0,0.0,0.0,9.591289999999999,1.61411,-0.175438,176.22799999999998,151370.0,5354.4,174
80,run0174,det_h0-2,0.025813299999999997,0.000518654,3907.36,78.5086,139.253,0,0.0,0.0,10.025,1.6958,-0.074284,78.322,151370.0,5354.4,174
81,run0174,det_h0-3,0.04678909999999999,0.0007172939999999999,7082.47,108.57700000000001,139.253,1,0.0,0.0,10.1861,1.26789,-0.151471,158.29,151370.0,5354.4,174
82,run0174,det_h0-4,0.049117400000000005,0.00074615,7434.9,112.945,139.253,1,0.0,0.0,10.201,1.16523,-0.140057,151.579,151370.0,5354.4,174
83,run0174,det_h0-5,0.0519181,0.0007849619999999999,7858.84,118.82,139.253,1,0.0,0.0,10.7813,1.12825,-0.135975,150.82399999999998,151370.0,5354.4,174
84,run0174,det_h0-6,0.0562681,0.0008221610000000001,8517.3,124.45,139.253,1,0.0,0.0,9.93602,1.0365,-0.166151,179.768,151370.0,5354.4,174
85,run0174,det_h0-7,0.0476966,0.000748172,7219.83,113.251,139.253,1,0.0,0.0,10.4369,1.17238,-0.159348,167.503,151370.0,5354.4,174
86,run0174,det_h1-0,0.0487701,0.000706169,7382.32,106.89299999999999,139.253,1,0.0,0.0,9.46293,1.3879299999999999,-0.170164,177.612,151370.0,5354.4,174
87,run0174,det_h1-1,0.0492115,0.000707418,7449.14,107.08200000000001,139.253,1,0.0,0.0,9.54471,1.2328299999999999,-0.118155,129.541,151370.0,5354.4,174
88,run0174,det_h1-2,0.026871600000000002,0.00060922,4067.55,92.2176,139.253,1,0.0,0.0,11.3779,1.3101,-0.0923785,95.0894,151370.0,5354.4,174
89,run0174,det_h1-3,0.056628599999999994,0.0008784210000000001,8571.87,132.967,139.253,0,0.0,0.0,11.5426,1.4239899999999999,-0.21304,211.105,151370.0,5354.4,174
90,run0174,det_h1-4,0.06726139999999999,0.0008073630000000001,10181.4,122.211,139.253,1,0.0,0.0,9.73685,1.15734,-0.111954,123.257,151370.0,5354.4,174
