,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
3.9178865057651975,0.002377968459633469,-6.123132271119817e-05,6.784532169317858e-06,5.445395512602684e-05,9.828806878186649e-05,0.00011805726006843884,3.8948810585806943,0.42041903919243073,0.9737202646451736
3.926370674981698,0.002190993228014409,-0.00010343375803802059,2.0787819977273556e-05,5.0625654876946607e-05,9.174012799817356e-05,0.00011003815001985127,4.397601389985471,0.3548625533107204,1.0994003474963678
3.9348548441981985,0.001114564469398428,-4.461988466492766e-05,-8.294966354963117e-06,2.736243789355103e-05,4.9498150645317204e-05,5.8666100494745545e-05,4.5577355357487,0.3357563275324528,1.139433883937175
3.943510410772608,0.0005970951682923644,-2.93555715901796e-05,2.030245771359189e-06,1.4515319976173096e-05,2.6736118782584876e-05,3.142428293213606e-05,1.570261403022777,0.8141268686554473,0.39256535075569426
3.952251676025972,0.00048469299591189375,6.480242951458539e-05,-7.247975463558934e-06,1.1963334871576814e-05,2.189415194643459e-05,2.6998852330766503e-05,2.390255105862833,0.6643890400319021,0.5975637764657082
3.960564447884564,0.0010877130579436671,0.0002384719800902703,-2.6654938882029067e-06,2.5656035735870443e-05,4.686258765967809e-05,5.93554765299537e-05,2.4866485314135782,0.6470281656372892,0.6216621328533946
3.969305713137928,0.0012254294770247236,0.00030987466008033004,-2.6012301764414625e-05,2.972164558403498e-05,5.4147044499060566e-05,6.9236466821796e-05,3.7756538093288876,0.43721831958478596,0.9439134523322219
3.977618484996519,0.0008931651360823134,0.0002616896233998278,-3.2807386274113755e-05,2.115962276882134e-05,3.8393560950581975e-05,4.932775801080354e-05,0.6702330719908953,0.9549484155677764,0.16755826799772383
3.9821605149811106,0.00047274188276937804,0.00010741761785470341,-1.7527666541792934e-05,1.1694350073807772e-05,2.121953187622749e-05,2.6850866092320568e-05,2.518345231300617,0.6413538356498407,0.6295863078251542
3.986274051570929,0.00028109645975790345,5.25128152881634e-05,-1.782561937667881e-05,7.107599269269162e-06,1.2874174871636517e-05,1.6050386294215915e-05,1.2392187530133663,0.8716002562161564,0.30980468825334156
3.9948439194663843,0.00023162189440130155,2.0555695139828656e-05,3.024686248337524e-06,5.904760830872471e-06,1.082776021278427e-05,1.3201666018130574e-05,4.4373235556260875,0.350044110796223,1.1093308889065219
4.012069353936249,0.00012069075914877563,1.6195469961011137e-05,-4.888714225103279e-06,3.150541789792232e-06,5.7070343802297445e-06,7.031769676747786e-06,0.8822711866874792,0.9270904141279301,0.2205677966718698
4.020724920510658,6.244820041244206e-05,8.780651322695776e-06,-1.4801893717567667e-06,1.7535464590530131e-06,3.2284488602309216e-06,4.01259723215897e-06,3.335862552050908,0.5032702851819746,0.833965638012727
4.02903769236925,4.8107679520551324e-05,6.675501263618605e-06,-9.134878703730842e-07,1.3424089657557368e-06,2.4678583982958074e-06,3.0435900576455503e-06,1.6027163985613633,0.8083038301273812,0.4006790996403408
4.046263126839114,3.8231780989685866e-05,3.046507681973715e-06,2.1937548007572606e-06,1.014759344267606e-06,1.8947229721660635e-06,2.2965233736999147e-06,2.4204492297060116,0.658934943879095,0.6051123074265029
4.063402862630025,3.56576812272857e-05,6.8625505138945e-06,3.246976659230041e-09,1.0251042167671433e-06,1.9027236352436802e-06,2.3225073360739825e-06,0.6838802296109794,0.9533018383359738,0.17097005740274485
4.0805425984209345,4.874560003443701e-05,5.668814888465402e-06,2.4247930402748226e-06,1.3853711115594469e-06,2.5785781268361014e-06,3.1514257742141144e-06,2.6018226883151705,0.6265002766203605,0.6504556720787926
4.084998929726572,8.760214575068655e-05,9.381648841701569e-06,3.527056281424205e-06,2.493960443131707e-06,4.63564078821625e-06,5.644980217029073e-06,2.127965714252903,0.7122364605458643,0.5319914285632258
4.08816978084789,0.00010015079918499555,1.1806579079755842e-05,-3.623950860788831e-06,2.7914338066142197e-06,5.0482711160550125e-06,6.203642382400731e-06,2.0233282000487236,0.7314679964775926,0.5058320500121809
4.097682334211846,0.00012182147304500037,1.7476149151136815e-05,1.6176757651940009e-06,3.2902256269285847e-06,6.014469534129194e-06,7.385480734504243e-06,2.8128607621403385,0.5896147619073098,0.7032151905350846
4.101967268159573,0.00018434643610523125,3.034200344334072e-05,-2.1422251797347837e-06,4.764900541477537e-06,8.72940592608959e-06,1.0791781491940409e-05,1.6781576590444132,0.7946813840887001,0.4195394147611033
4.1064235994652085,0.0003907792301510192,0.00010090437508813462,-3.901883680809887e-05,9.921357875032006e-06,1.773248297377961e-05,2.273405635375338e-05,3.4811351941689823,0.4807525713445452,0.8702837985422456
4.114907768681709,0.0004867669646414603,0.0001163631379711211,-1.6761102456771051e-06,1.1734421788649875e-05,2.166081605906037e-05,2.7408674836335744e-05,2.164559144324623,0.7055227014379548,0.5411397860811558
4.123306239219255,0.00040170615551010576,7.887837649220108e-05,-2.489992842908415e-06,9.68361740714448e-06,1.7904540306900078e-05,2.240012776050565e-05,1.3432403073476098,0.8539976425838207,0.33581007683690245
4.131961805793665,0.00019247149984309383,4.6228328190403394e-05,4.11512758436073e-06,5.091891673489817e-06,9.535354538355665e-06,1.1910105596970876e-05,2.059232811346189,0.7248651849601677,0.5148082028365473
4.133847176730665,9.274069376876875e-05,2.0665375745817313e-05,9.262967713315467e-07,2.6256738439559552e-06,5.0011370968113705e-06,6.117006185459203e-06,0.23791472760254306,0.9934614328189081,0.059478681900635766
4.136503835778257,5.745189897251122e-05,1.4708392311039386e-05,1.8633272025041648e-06,1.669866602301572e-06,3.1655967274326944e-06,3.867705160683372e-06,1.2701855376926137,0.8664133050120446,0.3175463844231534
4.140617372368075,3.162112109489806e-05,8.252810701156141e-06,-1.619148470490987e-06,9.579528962602432e-07,1.809073456421537e-06,2.211194001640053e-06,0.44403351956874126,0.9787155951859667,0.11100837989218532
4.149015842905621,2.0091404642802766e-05,2.3752871647680577e-06,-8.485557843995509e-08,6.075267412748005e-07,1.1538272543972579e-06,1.3986532580831434e-06,2.659164779272549,0.6163789228692007,0.6647911948181372
4.1662412773754856,1.3808118352280986e-05,1.6624543906998547e-06,1.502718788629569e-06,4.856312826246275e-07,9.36554755450386e-07,1.095980377196174e-06,5.276145469954236,0.2601183232775913,1.319036367488559
4.180210162045077,1.3924614157880855e-05,2.186229359554802e-06,9.843889339176406e-07,5.070891979352021e-07,9.940935558583721e-07,1.1710335121820192e-06,1.867028835923631,0.7601989307233517,0.4667572089809077
4.200435050278351,1.6159682693564338e-05,3.228291874092773e-06,6.808753561505276e-07,4.987237444967583e-07,9.34169754213096e-07,1.1767500321562705e-06,4.8094271788874146,0.30741619419607064,1.2023567947218536
4.2090049181738065,3.137236300980057e-05,1.565944726375047e-06,-2.3107902321983185e-06,9.864115979053095e-07,1.8420020243828712e-06,2.154589782333851e-06,1.2085872452127326,0.8766827703495949,0.30214681130318316
4.21774618342717,4.4488567320125975e-05,-1.6950999961962665e-06,1.0705546317928735e-07,1.2219678304456561e-06,2.248442388749526e-06,2.6597008751775047e-06,3.758025623452902,0.4397427641137581,0.9395064058632255
