,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
128,run0177,det_h1-3,0.00513303,0.000751194,398.528,58.3227,71.8399,0,0.0,0.0,10.833,1.48086,-0.180258,176.218,77640.0,5339.2,177
129,run0177,det_h1-4,0.00479718,0.000609458,372.45300000000003,47.3183,71.8399,1,0.0,0.0,9.53042,1.3829200000000001,-0.167831,169.16,77640.0,5339.2,177
130,run0178,det_h0-0,0.00476972,0.0006204240000000001,390.921,50.8493,74.4918,1,0.0,0.0,9.26861,1.03808,-0.20996700000000001,215.93599999999998,81959.0,5334.3,178
131,run0178,det_h0-1,0.00410191,0.000622035,336.189,50.9814,74.4918,0,0.0,0.0,9.65777,1.45149,-0.190684,192.15400000000002,81959.0,5334.3,178
132,run0178,det_h0-2,0.00213475,0.000453846,174.96200000000002,37.1968,74.4918,0,0.0,0.0,9.923689999999999,1.7113599999999998,-0.111497,110.37100000000001,81959.0,5334.3,178
133,run0178,det_h0-3,0.00216922,0.000609073,177.787,49.9191,74.4918,1,0.0,0.0,9.73505,0.9464629999999999,-0.192073,200.72099999999998,81959.0,5334.3,178
134,run0178,det_h0-4,0.00232405,0.000713859,190.477,58.5072,74.4918,0,0.0,0.0,10.2752,1.6822400000000002,-0.159558,172.15400000000002,81959.0,5334.3,178
135,run0178,det_h0-5,0.0033466999999999998,0.0007705489999999999,274.29200000000003,63.1534,74.4918,0,0.0,0.0,11.1608,1.4682,-0.204717,211.41099999999997,81959.0,5334.3,178
136,run0178,det_h0-6,0.00350017,0.0006490469999999999,286.87,53.1952,74.4918,1,0.0,0.0,9.59026,1.37893,-0.24023899999999998,244.12900000000002,81959.0,5334.3,178
137,run0178,det_h0-7,0.00316166,0.0006186519999999999,259.127,50.7041,74.4918,0,0.0,0.0,9.92586,1.55446,-0.20261400000000002,207.922,81959.0,5334.3,178
138,run0178,det_h1-0,0.00276873,0.000654343,226.923,53.6293,74.4918,1,0.0,0.0,9.88345,1.2840200000000002,-0.19403499999999999,204.145,81959.0,5334.3,178
139,run0178,det_h1-1,0.00398821,0.000573817,326.87,47.0295,74.4918,1,0.0,0.0,9.0,1.31818,-0.167356,179.218,81959.0,5334.3,178
140,run0178,det_h1-2,0.00103515,0.000523946,84.8401,42.9421,74.4918,1,0.0,0.0,11.6152,1.31205,-0.0804493,83.7045,81959.0,5334.3,178
141,run0178,det_h1-3,0.00263852,0.0007956980000000001,216.25,65.2146,74.4918,1,0.0,0.0,11.0526,1.39778,-0.199202,200.75099999999998,81959.0,5334.3,178
142,run0178,det_h1-4,0.00562213,0.0006999969999999999,460.784,57.371,74.4918,1,0.0,0.0,9.76286,1.0256299999999998,-0.197803,205.315,81959.0,5334.3,178
143,run0179,det_h0-0,0.00353925,0.00071154,262.007,52.6746,67.955,1,0.0,0.0,9.28786,1.10205,-0.209632,223.517,74029.0,5329.0,179
144,run0179,det_h0-1,0.0027827,0.0006868110000000001,206.0,50.8439,67.955,1,0.0,0.0,9.74888,1.30314,-0.210927,214.597,74029.0,5329.0,179
145,run0179,det_h0-2,0.00164486,0.000466037,121.76700000000001,34.5002,67.955,1,0.0,0.0,9.472389999999999,1.36059,-0.102323,104.11,74029.0,5329.0,179
146,run0179,det_h0-3,0.000954668,0.000786053,70.6732,58.1907,67.955,1,0.0,0.0,9.77206,1.2464,-0.174334,195.301,74029.0,5329.0,179
147,run0179,det_h0-4,0.00178057,0.000955401,131.814,70.7274,67.955,0,0.0,0.0,10.6706,1.4061299999999999,-0.208813,225.641,74029.0,5329.0,179
148,run0179,det_h0-5,0.00386815,0.000801555,286.355,59.3383,67.955,1,0.0,0.0,10.1978,1.3723,-0.25528,262.725,74029.0,5329.0,179
149,run0179,det_h0-6,0.00273459,0.000703616,202.43900000000002,52.088,67.955,1,0.0,0.0,9.08704,1.2842200000000001,-0.257269,265.195,74029.0,5329.0,179
150,run0179,det_h0-7,0.00164102,0.000712446,121.48299999999999,52.7417,67.955,1,0.0,0.0,9.908719999999999,1.35228,-0.177833,192.553,74029.0,5329.0,179
151,run0179,det_h1-0,0.00285942,0.0007445310000000001,211.68,55.1169,67.955,0,0.0,0.0,9.50165,1.43854,-0.21497800000000003,231.377,74029.0,5329.0,179
152,run0179,det_h1-1,0.0029875,0.000736106,221.16099999999997,54.4932,67.955,1,0.0,0.0,9.19593,1.24724,-0.177602,198.267,74029.0,5329.0,179
153,run0179,det_h1-2,0.00020784700000000002,0.000587636,15.3867,43.5021,67.955,1,0.0,0.0,11.1907,1.2660799999999999,-0.105448,108.791,74029.0,5329.0,179
154,run0179,det_h1-3,0.00108727,0.000923997,80.4896,68.4026,67.955,1,0.0,0.0,11.1561,1.3293700000000002,-0.239525,241.033,74029.0,5329.0,179
